user_id,status,username,first_name,last_name,gender,email,hiredate,manager,hr,job_code,division,location,city,state,zip,country
1134,Active,daubry,Daniel,Aubry,M,daniel.aubry@novaryn-tech.com,2013-12-18,1170,1104,LEAD-TA-HR,People & Culture,Novaryn Tech - Marseille,Marseille,Provence-Alpes-Côte d'Azur,13001,France
1135,Active,cbernier,Catherine,Bernier,F,catherine.bernier@novaryn-tech.com,2021-05-30,1178,1134,CONF-CSM-SALES,Commercial,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1136,Active,dmaillard,Denis,Maillard,M,denis.maillard@novaryn-tech.com,2016-10-16,1127,1065,SR-ML-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1137,Active,tlacroix,Thibaut,Lacroix,M,thibaut.lacroix@novaryn-tech.com,2024-03-17,1005,1003,CONF-AM-SALES,Commercial,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1138,Inactive,jmartins1,Jean,Martins,M,jean.martins@novaryn-tech.com,2023-09-11,1228,1161,CONF-ADMIN-OP,Finance & Administration,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1139,Active,jbodin,Julie,Bodin,F,julie.bodin@novaryn-tech.com,2020-04-23,1228,1043,SR-ADMIN-OP,Finance & Administration,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1140,Active,groux,Gilbert,Roux,M,gilbert.roux@novaryn-tech.com,2013-07-27,1070,1142,LEAD-CTRL-FIN,Finance & Administration,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1141,Active,tbriand,Timothée,Briand,M,timothee.briand@novaryn-tech.com,2016-09-15,1216,1113,SR-FRONT-ENG,Technology,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1142,Leave,abernard,Amélie,Bernard,F,amelie.bernard@novaryn-tech.com,2017-09-03,,1064,CHRO,People & Culture,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1143,Active,cdiaz,Christelle,Diaz,F,christelle.diaz@novaryn-tech.com,2016-06-15,1223,1065,CONF-FA-FIN,Finance & Administration,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1144,Active,ctraore,Corinne,Traore,F,corinne.traore@novaryn-tech.com,2019-07-08,1145,1060,CONF-PM-PROD,Technology,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1145,Active,rmunoz,Robert,Munoz,M,robert.munoz@novaryn-tech.com,2019-04-11,1063,1148,LEAD-PM-PROD,Technology,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1146,Leave,amarie,Adrienne,Marie,F,adrienne.marie@novaryn-tech.com,2013-04-12,1183,1104,LEAD-SCRM-PROD,Technology,Novaryn Tech - Marseille,Marseille,Provence-Alpes-Côte d'Azur,13001,France
1147,Active,dmorvan,Denis,Morvan,M,denis.morvan@novaryn-tech.com,2012-08-11,1035,1142,LEAD-CSM-SALES,Commercial,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1148,Active,jguillon,Julien,Guillon,M,julien.guillon@novaryn-tech.com,2021-05-26,1193,1003,LEAD-HRBP-HR,People & Culture,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1149,Active,cperret,Claudine,Perret,F,claudine.perret@novaryn-tech.com,2014-03-02,1117,1108,SR-AM-SALES,Commercial,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1150,Active,alegall,Alice,Le Gall,F,alice.legall@novaryn-tech.com,2018-03-15,1076,1060,LEAD-UX-PROD,Technology,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1151,Inactive,apelletier,Alphonse,Pelletier,M,alphonse.pelletier@novaryn-tech.com,2015-07-29,1147,1114,LEAD-DATA-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1152,Active,zmenard,Zacharie,Menard,M,zacharie.menard@novaryn-tech.com,2023-05-07,1220,1064,UX-PROD,Technology,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1153,Active,bmonnier,Bernard,Monnier,M,bernard.monnier@novaryn-tech.com,2021-07-10,1075,1043,SCRM-PROD,Technology,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1154,Active,olegendre,Odette,Legendre,F,odette.legendre@novaryn-tech.com,2024-10-01,1218,1172,BRAND-MKT,Commercial,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1155,Active,cgomez,Colette,Gomez,F,colette.gomez@novaryn-tech.com,2014-10-06,1235,1167,LEAD-PO-PROD,Technology,Novaryn Tech - Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,France
1156,Inactive,dpasquier,Dorothée,Pasquier,F,dorothee.pasquier@novaryn-tech.com,2012-06-03,1054,1167,LEAD-INFRA-ENG,Technology,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1157,Active,dgallet1,Dorothée,Gallet,F,dorothee.gallet@novaryn-tech.com,2017-08-26,1159,1161,LEAD-FULL-ENG,Technology,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1158,Leave,llaroche1,Lucas,Laroche,M,lucas.laroche@novaryn-tech.com,2024-07-03,1147,1161,LEAD-PMM-MKT,Commercial,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1159,Active,gdacosta,Gérard,Da Costa,M,gerard.dacosta@novaryn-tech.com,2014-09-16,1038,1175,LEAD-FULL-ENG,Technology,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1160,Active,bweber,Bernard,Weber,M,bernard.weber@novaryn-tech.com,2012-08-28,1208,1113,LEAD-PMM-MKT,Commercial,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1161,Active,slouis,Sylvie,Louis,F,sylvie.louis@novaryn-tech.com,2015-05-25,1074,1175,LEAD-TA-HR,People & Culture,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1162,Active,mmarty,Michel,Marty,M,michel.marty@novaryn-tech.com,2017-03-11,1082,1043,SR-PM-PROD,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1163,Active,ghubert,Gabriel,Hubert,M,gabriel.hubert@novaryn-tech.com,2012-05-27,1182,1003,LEAD-CSM-SALES,Commercial,Novaryn Tech - Marseille,Marseille,Provence-Alpes-Côte d'Azur,13001,France
1164,Active,ealexandre,Élise,Alexandre,F,elise.alexandre@novaryn-tech.com,2017-08-01,1096,1114,LEAD-CONT-MKT,Commercial,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1165,Active,gmuller,Guillaume,Muller,M,guillaume.muller@novaryn-tech.com,2016-09-30,1047,1060,LEAD-PO-PROD,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1166,Active,mclerc,Marine,Clerc,F,marine.clerc@novaryn-tech.com,2020-08-31,1151,1104,CONF-DEVOPS-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1167,Active,lpotier,Luc,Potier,M,luc.potier@novaryn-tech.com,2021-02-13,1232,1104,SR-PAYROLL-OP,People & Culture,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1168,Active,jleroy,Jacques,Leroy,M,jacques.leroy@novaryn-tech.com,2013-12-17,1235,1060,SR-CSM-SALES,Commercial,Novaryn Tech - Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,France
1169,Active,jcolin,Josette,Colin,F,josette.colin@novaryn-tech.com,2021-11-16,1241,1060,LEAD-DATA-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1170,Active,jmorel,Julie,Morel,F,julie.morel@novaryn-tech.com,2013-11-04,1183,1175,LEAD-SECU-ENG,Technology,Novaryn Tech - Marseille,Marseille,Provence-Alpes-Côte d'Azur,13001,France
1171,Active,rbarre,Renée,Barre,F,renee.barre@novaryn-tech.com,2024-05-24,1008,1167,LEAD-BACK-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1172,Active,mnguyen,Margaux,Nguyen,F,margaux.nguyen@novaryn-tech.com,2022-04-24,1148,1167,CONF-HRBP-HR,People & Culture,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1173,Active,pferreira,Pierre,Ferreira,M,pierre.ferreira@novaryn-tech.com,2018-07-21,1100,1043,SR-BACK-ENG,Technology,Novaryn Tech - Marseille,Marseille,Provence-Alpes-Côte d'Azur,13001,France
1174,Terminated,eadam,Élisabeth,Adam,F,elisabeth.adam@novaryn-tech.com,2012-10-02,1021,1142,LEAD-SECU-ENG,Technology,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1175,Active,rmartin,Renée,Martin,F,renee.martin@novaryn-tech.com,2020-11-04,1062,1108,LEAD-HRBP-HR,People & Culture,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1176,Active,rtorres,René,Torres,M,rene.torres@novaryn-tech.com,2024-03-28,1155,1114,CONF-PO-PROD,Technology,Novaryn Tech - Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,France
1177,Active,emarchal,Élodie,Marchal,F,elodie.marchal@novaryn-tech.com,2019-05-03,1180,1134,CONF-BD-SALES,Commercial,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1178,Active,achartier,Arthur,Chartier,M,arthur.chartier@novaryn-tech.com,2017-08-13,1081,1113,SR-AM-SALES,Commercial,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1179,Active,tbouvier,Thierry,Bouvier,M,thierry.bouvier@novaryn-tech.com,2023-04-15,1090,1043,CONF-INFRA-ENG,Technology,Novaryn Tech - Marseille,Marseille,Provence-Alpes-Côte d'Azur,13001,France
1180,Active,cfouquet,Charles,Fouquet,M,charles.fouquet@novaryn-tech.com,2017-02-09,1140,1175,LEAD-SMGR-SALES,Commercial,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1181,Active,cruiz,Claude,Ruiz,F,claude.ruiz@novaryn-tech.com,2023-05-06,1055,1043,CONF-DATA-SCI,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1182,Inactive,lmillet,Lucas,Millet,M,lucas.millet@novaryn-tech.com,2018-11-05,1163,1003,CONF-PRE-SALES,Commercial,Novaryn Tech - Marseille,Marseille,Provence-Alpes-Côte d'Azur,13001,France
1183,Active,wlenoir,William,Lenoir,M,william.lenoir@novaryn-tech.com,2014-03-01,1205,1060,LEAD-INFRA-ENG,Technology,Novaryn Tech - Marseille,Marseille,Provence-Alpes-Côte d'Azur,13001,France
1184,Active,edeoliveira,Élise,De Oliveira,F,elise.deoliveira@novaryn-tech.com,2023-04-24,1117,1175,CONF-PO-PROD,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1185,Active,mlabbe,Monique,Labbé,F,monique.labbe@novaryn-tech.com,2024-09-22,1085,1064,FULL-ENG,Technology,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1186,Active,dchauvet,Diane,Chauvet,F,diane.chauvet@novaryn-tech.com,2021-09-06,1008,1108,LEAD-PRE-SALES,Commercial,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1187,Active,hlebon,Henri,Lebon,M,henri.lebon@novaryn-tech.com,2021-04-27,1099,1134,SR-SCRM-PROD,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1188,Terminated,abailly,Adrien,Bailly,M,adrien.bailly@novaryn-tech.com,2016-11-17,1079,1175,SR-BACK-ENG,Technology,Novaryn Tech - Lille,Lille,Hauts-de-France,59000,France
1189,Active,fperret,François,Perret,M,francois.perret@novaryn-tech.com,2021-11-12,1005,1134,AM-SALES,Commercial,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1190,Terminated,mturpin,Margot,Turpin,F,margot.turpin@novaryn-tech.com,2019-07-08,1226,1175,CONF-BD-SALES,Commercial,Novaryn Tech - Marseille,Marseille,Provence-Alpes-Côte d'Azur,13001,France
1191,Active,mparent,Matthieu,Parent,M,matthieu.parent@novaryn-tech.com,2015-08-20,1145,1114,SR-BD-SALES,Commercial,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1192,Active,dreynaud,Dominique,Reynaud,F,dominique.reynaud@novaryn-tech.com,2024-07-09,1017,1161,CONF-INFRA-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1193,Leave,edelmas,Émile,Delmas,M,emile.delmas@novaryn-tech.com,2013-06-10,1081,1148,LEAD-AM-SALES,Commercial,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1194,Active,gbuisson,Guy,Buisson,M,guy.buisson@novaryn-tech.com,2023-04-18,1197,1148,CONF-DEVOPS-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1195,Active,tlegendre,Timothée,Legendre,M,timothee.legendre@novaryn-tech.com,2017-09-13,1062,1172,SR-ML-ENG,Technology,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1196,Active,bhamel,Benjamin,Hamel,M,benjamin.hamel@novaryn-tech.com,2015-12-30,1043,1114,SR-ML-ENG,Technology,Novaryn Tech - Marseille,Marseille,Provence-Alpes-Côte d'Azur,13001,France
1197,Active,yruiz,Yves,Ruiz,M,yves.ruiz@novaryn-tech.com,2015-10-27,1186,1172,LEAD-FULL-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1198,Active,ecaron,Eugène,Caron,M,eugene.caron@novaryn-tech.com,2012-05-31,1085,1113,LEAD-ML-ENG,Technology,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1199,Active,amoulin,Amélie,Moulin,F,amelie.moulin@novaryn-tech.com,2020-01-31,1124,1043,CONF-AM-SALES,Commercial,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1200,Active,tlecoq,Thibault,Lecoq,M,thibault.lecoq@novaryn-tech.com,2013-03-28,1024,1064,SR-DATA-SCI,Technology,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1201,Active,mlegros,Michel,Legros,M,michel.legros@novaryn-tech.com,2022-09-18,1013,1148,CONF-CTRL-FIN,Finance & Administration,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1202,Active,ewagner,Élise,Wagner,F,elise.wagner@novaryn-tech.com,2023-11-05,1026,1113,FA-FIN,Finance & Administration,Novaryn Tech - Lille,Lille,Hauts-de-France,59000,France
1203,Active,lcosta,Léon,Costa,M,leon.costa@novaryn-tech.com,2018-10-19,1196,1043,FRONT-ENG,Technology,Novaryn Tech - Marseille,Marseille,Provence-Alpes-Côte d'Azur,13001,France
1204,Active,gcaron,Gérard,Caron,M,gerard.caron@novaryn-tech.com,2023-02-28,1133,1232,DEVOPS-ENG,Technology,Novaryn Tech - Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,France
1205,Active,ahamel,Adèle,Hamel,F,adele.hamel@novaryn-tech.com,2013-10-24,1203,1175,LEAD-BRAND-MKT,Commercial,Novaryn Tech - Marseille,Marseille,Provence-Alpes-Côte d'Azur,13001,France
1206,Active,mvasseur1,Marcel,Vasseur,M,marcel.vasseur@novaryn-tech.com,2014-12-28,1225,1113,LEAD-QA-ENG,Technology,Novaryn Tech - Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,France
1207,Inactive,sgirard,Susan,Girard,F,susan.girard@novaryn-tech.com,2021-06-25,1092,1134,CONF-PRE-SALES,Commercial,Novaryn Tech - Lille,Lille,Hauts-de-France,59000,France
1208,Active,griviere,Gérard,Rivière,M,gerard.riviere@novaryn-tech.com,2019-10-07,1025,1161,LEAD-DEVOPS-ENG,Technology,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1209,Active,cbarthelemy,Christiane,Barthelemy,F,christiane.barthelemy@novaryn-tech.com,2023-05-11,1191,1043,CONF-AM-SALES,Commercial,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1210,Active,mfaivre,Margaud,Faivre,F,margaud.faivre@novaryn-tech.com,2019-07-13,1250,1232,CONF-PMM-MKT,Commercial,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1211,Active,tfouquet,Thibault,Fouquet,M,thibault.fouquet@novaryn-tech.com,2020-08-02,1250,1065,LEAD-BACK-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1212,Active,mlevy,Marcel,Lévy,M,marcel.levy@novaryn-tech.com,2019-08-02,1051,1172,LEAD-BD-SALES,Commercial,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1213,Active,ebernier,Édouard,Bernier,M,edouard.bernier@novaryn-tech.com,2020-01-28,1077,1104,CONF-FULL-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1214,Active,mpoirier,Maurice,Poirier,M,maurice.poirier@novaryn-tech.com,2024-10-15,1102,1108,CONF-UX-PROD,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1215,Active,gdiaz,Gérard,Diaz,M,gerard.diaz@novaryn-tech.com,2016-09-19,1079,1043,SR-ML-ENG,Technology,Novaryn Tech - Lille,Lille,Hauts-de-France,59000,France
1216,Active,rvallee,Raymond,Vallée,M,raymond.vallee@novaryn-tech.com,2022-08-30,1150,1060,SR-SCRM-PROD,Technology,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1217,Active,gparis,Georges,Paris,M,georges.paris@novaryn-tech.com,2019-06-26,1180,1167,AM-SALES,Commercial,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1218,Active,adelannoy,Astrid,Delannoy,F,astrid.delannoy@novaryn-tech.com,2016-11-10,1062,1065,LEAD-GROWTH-MKT,Commercial,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1219,Active,gmaillard,Georges,Maillard,M,georges.maillard@novaryn-tech.com,2017-09-17,1225,1142,SR-QA-ENG,Technology,Novaryn Tech - Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,France
1220,Active,hgimenez,Hugues,Gimenez,M,hugues.gimenez@novaryn-tech.com,2013-05-15,1025,1060,LEAD-PO-PROD,Technology,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1221,Active,dfernandes,Daniel,Fernandes,M,daniel.fernandes@novaryn-tech.com,2015-12-08,1140,1161,LEAD-FRONT-ENG,Technology,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1222,Active,nlemonnier,Nathalie,Lemonnier,F,nathalie.lemonnier@novaryn-tech.com,2014-08-07,1241,1142,SR-ML-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1223,Active,fandre1,Franck,Andre,M,franck.andre@novaryn-tech.com,2019-01-21,1120,1232,LEAD-FRONT-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1224,Active,oremy,Odette,Rémy,F,odette.remy@novaryn-tech.com,2021-03-25,1145,1003,SR-PO-PROD,Technology,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1225,Active,nlegros,Nicolas,Legros,M,nicolas.legros@novaryn-tech.com,2013-01-21,1235,1232,LEAD-DATA-SCI,Technology,Novaryn Tech - Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,France
1226,Active,fdeoliveira,François,De Oliveira,M,francois.deoliveira@novaryn-tech.com,2018-08-17,1203,1064,LEAD-CSM-SALES,Commercial,Novaryn Tech - Marseille,Marseille,Provence-Alpes-Côte d'Azur,13001,France
1227,Active,asalmon,Aimée,Salmon,F,aimee.salmon@novaryn-tech.com,2021-10-17,1136,1065,SR-BACK-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1228,Active,lmartel,Laurent,Martel,M,laurent.martel@novaryn-tech.com,2012-02-06,1066,1064,LEAD-ADMIN-OP,Finance & Administration,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1229,Active,mleger,Marthe,Léger,F,marthe.leger@novaryn-tech.com,2024-10-25,1035,1064,CONF-INFRA-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1230,Active,lhumbert,Léon,Humbert,M,leon.humbert@novaryn-tech.com,2021-02-26,1117,1148,CONF-SCRM-PROD,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1231,Active,rmarion,Richard,Marion,M,richard.marion@novaryn-tech.com,2015-10-02,1092,1114,LEAD-ML-ENG,Technology,Novaryn Tech - Lille,Lille,Hauts-de-France,59000,France
1232,Active,pvasseur,Patrick,Vasseur,M,patrick.vasseur@novaryn-tech.com,2016-08-22,1161,1175,LEAD-PAYROLL-OP,People & Culture,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1233,Active,mvallee,Martin,Vallée,M,martin.vallee@novaryn-tech.com,2012-06-29,1219,1175,LEAD-ML-ENG,Technology,Novaryn Tech - Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,France
1234,Active,lmarques,Léon,Marques,M,leon.marques@novaryn-tech.com,2023-05-19,1008,1104,FRONT-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1235,Active,ylebon,Yves,Lebon,M,yves.lebon@novaryn-tech.com,2024-04-26,1225,1161,SR-ML-ENG,Technology,Novaryn Tech - Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,France
1236,Active,ebigot,Émile,Bigot,M,emile.bigot@novaryn-tech.com,2014-03-04,1066,1161,LEAD-FRONT-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1237,Active,acarlier,Alexandrie,Carlier,F,alexandrie.carlier@novaryn-tech.com,2022-01-25,1018,1161,CONF-FRONT-ENG,Technology,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1238,Active,rdupre,Roland,Dupré,M,roland.dupre@novaryn-tech.com,2012-06-17,1096,1113,LEAD-SECU-ENG,Technology,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1239,Leave,aweiss,Aurélie,Weiss,F,aurelie.weiss@novaryn-tech.com,2019-04-17,1004,1175,SR-PRE-SALES,Commercial,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1240,Active,cpinto,Christiane,Pinto,F,christiane.pinto@novaryn-tech.com,2015-02-03,1119,1148,LEAD-DEVOPS-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1241,Active,abertin,Anaïs,Bertin,F,anais.bertin@novaryn-tech.com,2018-06-13,1006,1142,LEAD-FULL-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1242,Terminated,ilecomte,Isaac,Lecomte,M,isaac.lecomte@novaryn-tech.com,2019-09-26,1173,1134,SR-HRBP-HR,People & Culture,Novaryn Tech - Marseille,Marseille,Provence-Alpes-Côte d'Azur,13001,France
1243,Active,imarques,Isaac,Marques,M,isaac.marques@novaryn-tech.com,2024-12-13,1170,1175,CONF-SECU-ENG,Technology,Novaryn Tech - Marseille,Marseille,Provence-Alpes-Côte d'Azur,13001,France
1244,Active,llopes1,Laurent,Lopes,M,laurent.lopes1@novaryn-tech.com,2024-10-16,1235,1064,DATA-ENG,Technology,Novaryn Tech - Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,France
1245,Inactive,mfleury,Marc,Fleury,M,marc.fleury@novaryn-tech.com,2013-05-23,1101,1065,LEAD-BD-SALES,Commercial,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1246,Active,nmoreau,Noël,Moreau,M,noel.moreau@novaryn-tech.com,2024-09-28,1130,1172,LEAD-FULL-ENG,Technology,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
1247,Active,amarty,Anastasie,Marty,F,anastasie.marty@novaryn-tech.com,2015-10-25,1182,1114,LEAD-CONT-MKT,Commercial,Novaryn Tech - Marseille,Marseille,Provence-Alpes-Côte d'Azur,13001,France
1248,Active,vmuller,Victor,Muller,M,victor.muller@novaryn-tech.com,2023-02-01,1191,1167,CONF-PRE-SALES,Commercial,Novaryn Tech - Lyon,Lyon,Auvergne-Rhône-Alpes,69001,France
1249,Active,afaivre,Alice,Faivre,F,alice.faivre@novaryn-tech.com,2012-07-11,1208,1060,SR-BACK-ENG,Technology,Novaryn Tech - Toulouse,Toulouse,Occitanie,31000,France
1250,Active,jbourgeois,Jeanne,Bourgeois,F,jeanne.bourgeois@novaryn-tech.com,2012-05-06,1082,1172,SR-BRAND-MKT,Commercial,Novaryn Tech - Paris,Paris,Île-de-France,75001,France
